Country Name,Country Code,Indicator Name,Indicator Code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ethiopia,ETH,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,0,0,0,0,0,0,0,0,1000000000,1000000000
Ethiopia,ETH,"PPG, bonds (NTR, current US$)",DT.NTR.PBND.CD,0,0,0,0,0,0,0,0,1000000000,-66250000
Ethiopia,ETH,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0,0,282899809.4,473486032.1,597204466.8,376171465.9,107227000,785325000
Ethiopia,ETH,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-36751000,-37189000,-31883000,-27083000,247601000,399350000,486374000,214647000,-94185000,515100000
Ethiopia,ETH,"PPG, IBRD (AMT, current US$)",DT.AMT.MIBR.CD,0,0,0,0,0,0,0,0,0,0
Ethiopia,ETH,"PPG, IBRD (INT, current US$)",DT.INT.MIBR.CD,0,0,0,0,0,0,0,0,0,0
Ethiopia,ETH,"PPG, IDA (AMT, current US$)",DT.AMT.MIDA.CD,270000,104000,3041000,3910000,3783000,7875000,9738000,12486000,15849000,18502000
Ethiopia,ETH,"PPG, IDA (INT, current US$)",DT.INT.MIDA.CD,9439000,6339000,6956000,8292000,11281000,15244000,17943000,22550000,28589000,31834000
Ethiopia,ETH,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,34017279.5,34251436.7,30489353.4,28027236.7,31590261,39186448.9,42164449.4,44537714.1,47691976.3,51246902.8
Ethiopia,ETH,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,24725562.6,17113555.6,19092962.9,18737776.3,22539684.2,27545806.5,31366417,38142343.9,46622984.2,49657329.4
Ethiopia,ETH,"PPG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CD,258778442.4,238875127.1,257059773.7,737678478.9,501811804.4,647997141.3,731743926.7,1205340148.7,1055890219,1109083834.2
Ethiopia,ETH,"PPG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.CD,247291800.9,232134733,244905379.8,723969613.1,486789692,627903102.1,706424976.9,1176071014.3,1021850010.9,1069505289.3
Ethiopia,ETH,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,42487623.1,41081570,35430569.2,30708141.5,34512261,75120583.5,116508486.6,155683147.7,202508285.2,237936351.8
Ethiopia,ETH,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,26058309.3,24654845.3,23199884.4,28773691.4,31469059.7,49169337.5,55079222.1,93494059.6,128157108.5,154460185
Ethiopia,ETH,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,68545932.4,65736415.3,58630453.6,59481832.9,65981320.7,124289921,171587708.7,249177207.3,330665393.7,392396536.8
Ethiopia,ETH,"PPG, other private creditors (DOD, current US$)",DT.DOD.PROP.CD,14985251.8,8266974.8,6846812.5,1057536505.5,1434163983.6,1389477703.1,1342675340.9,1292805091.5,1712837979.7,2874481946.3
Ethiopia,ETH,"PPG, other private creditors (NTR, current US$)",DT.NTR.PROP.CD,-8711000,-7323000,-1107000,1049547000,369887000,-62959000,-70061000,-84632000,409079000,1149479000
Ethiopia,ETH,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0,1050050840.7,716699566.4,536771842.7,643595806.3,501484101.2,1696202000,2138526282.5
Ethiopia,ETH,"PPG, private creditors (NFL, current US$)",DT.NFL.PRVT.CD,-44933000,-44255000,-32953000,1022678000,625448000,358023000,437460000,160422000,1335981000,1683714000
Ethiopia,ETH,Present value of external debt (current US$),DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0
Ethiopia,ETH,"Principal arrears, official creditors (current US$)",DT.AXA.OFFT.CD,365520348.8,365090693.2,364942466.8,364944253.8,355832792.7,355832705.9,340965368.3,347688560.6,347673184.8,347532469.8
Ethiopia,ETH,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,87420227.5,85336710.1,68383226.3,58080793.4,125764243.7,253869850,322644608.9,496744909.4,562728857.9,692749086.6
Ethiopia,ETH,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,87420227.5,85336710.1,68383226.3,58080793.4,125764243.7,253869850,322644608.9,496744909.4,562728857.9,692749086.6
Ethiopia,ETH,"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,0,0,0,0,0,0,0,0,0,0
Ethiopia,ETH,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,259360000,130050000,158000000,169600000,176320000,193200000,203610000,213010000,200150000,178520000
Ethiopia,ETH,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,5.92848200535041,4.65529964761878,2.92892372797499,2.78794102875785,3.78838663866149,5.90607748138987,7.05428322442444,10.7039183674632,11.8695915981846,17.2426189721624
Ethiopia,ETH,Total reserves in months of imports,FI.RES.TOTL.MO,1.95885456046026,2.22984658628406,1.08431078274831,2.35198739464388,2.69412335943069,2.90105949508505,1.94022285412577,1.97576174733944,2.30588020048543,2.28361622827417
Ethiopia,ETH,"Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,3323676644.7,4016270076.9,4824081448.7,4105459375.8,5468492498.3,5883827322.4,6729944751.3,12020719927.7,13117818702.8,10940343180.3
Europe & Central Asia (excluding high income),ECA,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,5.85237845938459,6.02896300548756,6.95003335191769,5.20791279372696,5.89849912706408,6.43664438349472,5.24925212838633,4.63501603957402,6.67011640079036,5.54788393765568
Europe & Central Asia (excluding high income),ECA,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,40.3195186769475,37.466088128778,42.8542897255184,45.3916678346736,44.5451074707277,49.9208822304057,47.9329890808862,51.2722156624965,54.5961467782376,50.2303708397786
Europe & Central Asia (excluding high income),ECA,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,3.77068624778514,4.17194094229526,3.75644366356922,2.64396415924741,2.9991465379203,2.30376324959249,2.10141666916069,1.58777935942936,1.69520660763056,1.74428628144363
Europe & Central Asia (excluding high income),ECA,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,18.6443146402287,18.2385998864869,19.8260170911175,17.0810568859237,17.3475983422051,18.6616291808102,16.3225226946361,18.3111093934459,18.3743080483236,16.4265960298923
Europe & Central Asia (excluding high income),ECA,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,360702000,325850000,440320000,458450000,384184000,531400000,343026414,547994000,405943857.2,157105294.9
Europe & Central Asia (excluding high income),ECA,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,35571590851.6,59725551898.5,45729732292.7,56186343831,77514950217.3,74293044519.3,73099090114.2,106878561182.8,49169921937.9,56868025726.9
Europe & Central Asia (excluding high income),ECA,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,0,0,0,0,0,0,0,0,0,0
Europe & Central Asia (excluding high income),ECA,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,3.06108486879014,2.59760072330289,3.21311168432658,2.82253878979468,2.7604678052925,3.09532401517031,2.74625012688278,1.88214056631974,2.02900325185564,2.12850291435229
Europe & Central Asia (excluding high income),ECA,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0.566280412306284,0.711835544752662,0.95240543707415,4.50409237256837,6.58595268095548,6.33924191222219,5.49190930838652,3.81308213381455,3.2500147464619,2.86075240865537
Europe & Central Asia (excluding high income),ECA,Current account balance (current US$),BN.CAB.XOKA.CD,41635234998.0176,-19715982818.6592,11838591005.4734,10347034319.8698,6885613880.45404,14076844798.4709,10952172.5613844,-54604942842.937,6651405620.96161,13385536503.9524
Europe & Central Asia (excluding high income),ECA,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-819707327,-248722155.5,-83652608.9,-46786182.4,-46540.3,-29551361.5,-50769293.7,-191115624,-3983260.4,-157504.3
Europe & Central Asia (excluding high income),ECA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,54561254511.4,36484076905.7,55365981509.4,42100023916.6,51347438893.5,45624430450.3,41036903786,51566534148.4,76194281900.1,85712477454.3
Europe & Central Asia (excluding high income),ECA,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,8951000,0,16155000,0,0,0,0,18381714.8,0,0
Europe & Central Asia (excluding high income),ECA,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,148827747991.7,211661469996.5,241838565802.7,137034693114.6,146909371166.8,197759152281.3,215328178071.4,187046963341.8,140100599804.5,94248136042.9
Europe & Central Asia (excluding high income),ECA,"Exports of goods, services and primary income (current US$)",BX.GSR.TOTL.CD,719401931093.82,892644372367.199,1174764663528.53,813346837505.464,988813429706.104,1260726691238.12,1313067068045.74,1324293669222.05,1291071778646.29,984414543273.171
Europe & Central Asia (excluding high income),ECA,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,28832565367.8,33431271978.6,37013761988.7,43964577330.9,50247100655.5,54671228505,56717454927.7,59252501416,61562058848,60842359626.1
Europe & Central Asia (excluding high income),ECA,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,227381511661.1,277387589508.1,283102154287.2,319747290697.3,358984150510.2,404498690836.6,442485515891.8,532610353812.2,498402005183.2,467579923832.8
Europe & Central Asia (excluding high income),ECA,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,147580868123.4,238917641875.2,221156699418.5,185193037952.7,229608277894.1,250198330812.7,281963771250.4,316281777804.7,279401855393.9,219022280036.6
Europe & Central Asia (excluding high income),ECA,"Foreign direct investment, net inflows in reporting economy (DRS, current US$)",BX.KLT.DINV.CD.DT,83002672890.52,114699460787.765,132765734519.953,59947872035.8,66136970213.3481,86232372049.7267,65808415057.285,72369909294.2877,61285097288.7628,56231092666.0105
Europe & Central Asia (excluding high income),ECA,IDA grants (current US$),DT.DIS.IDAG.CD,39698830.42,63217572.62,56484716.19,83333750.73,101479847.53,96656525.99,63463814.17,94341614.75,51965069.25,42637177.27
Europe & Central Asia (excluding high income),ECA,"IMF purchases (DIS, current US$)",DT.DIS.DIMF.CD,3080821252.4,1244860778.6,8645656255.1,21118573473.9,11247659321.3,1919200227.9,598493483.9,280604734.1,5080876269.2,6803870633.1
Europe & Central Asia (excluding high income),ECA,"Imports of goods, services and primary income (current US$)",BM.GSR.TOTL.CD,706875946428.529,937474707702.224,1190684952819.85,821408577440.668,999093735959.685,1267547010938.5,1326730735285.9,1388855658493.97,1292377398674.13,980120019437.665
Europe & Central Asia (excluding high income),ECA,"Interest arrears, private creditors (current US$)",DT.IXA.PRVT.CD,803504646,920843292.6,1062780303.6,1452715974.3,2198336197.8,608166279.1,2425610373,1027233059.5,3681825634.5,3999879991.5
Europe & Central Asia (excluding high income),ECA,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,1.49697627803809,1.52359280181819,1.47727318717179,1.83653540380309,1.31181598064623,1.23138384367469,1.21823760703347,1.18274752521206,1.35963863192525,1.66111394312347
Europe & Central Asia (excluding high income),ECA,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,11227463555.4,11681031647.2,12159109618,10097897358.6,8831243900.5,11114111656.4,11866212374.9,12529939619.4,13812360115.5,13003525512.2
Europe & Central Asia (excluding high income),ECA,Interest rescheduled (capitalized) (current US$),DT.IXR.DPPG.CD,39184623.7,14815784.5,39842756.7,43577510.9,9062000,2994000,39431000,0,0,0
Europe & Central Asia (excluding high income),ECA,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,5.09079352640915,4.37062957993659,4.2093068947548,5.30698060139271,5.95126371961621,5.85451474315187,5.80288201060419,5.54170384660453,5.92317424750566,6.24393461848449
Europe & Central Asia (excluding high income),ECA,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,-25829741278.6,166449605.5,1589721818.4,2401270881.1,2750602749.6,-695987401.9,-1056298814.2,1193543834.9,4574824246.5,2425068473.9
Europe & Central Asia (excluding high income),ECA,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,-19181268.2,-50409237.6,-66006028,-62597024.1,172866792,94336491.6,53469597.4,-34317609.8,-86359100.1,-63760910.6
Europe & Central Asia (excluding high income),ECA,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,486404797.5,1610664500.9,2331242816.6,9115561580.3,10179681406.9,7417350085.9,1929124735.4,1284159021.1,2758938979.7,-731319505.3
Europe & Central Asia (excluding high income),ECA,"Net flows on external debt, long-term (NFL, current US$)",DT.NFL.DLXF.CD,97981520000,171519929000,119080195000,-1977855000,60133959000,108239032000,134204201000,121368723000,-2017169000,-72547968000
Europe & Central Asia (excluding high income),ECA,"Net flows on external debt, short-term (NFL, current US$)",DT.NFL.DSTC.CD,42911266000,91288697000,-17947611000,-36081632000,44080019000,22193361000,29947827000,35720127000,-39534407050.2,-60695774801.1
Europe & Central Asia (excluding high income),ECA,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,87136739000,110308097000,83381925000,-51275296000,-10794523000,50247934000,67836543000,22049582000,-15814614000,-85801569000
Europe & Central Asia (excluding high income),ECA,"Personal transfers and compensation of employees, received (current US$)",BX.TRF.PWKR.CD.DT,22696307711.2474,34585173641.1018,42361883723.6599,36079686015.059,37913325165.4883,44255294150.3117,46839344192.5729,54936914049.6606,52099606723.4869,43463635376.3486
Europe & Central Asia (excluding high income),ECA,"PNG, bonds (DOD, current US$)",DT.DOD.PNGB.CD,45359095000,63655461000,46855010000,36415351000,33957429000,40980001000,46622557000,64563592000,65806004379.3,56211292087.1
Europe & Central Asia (excluding high income),ECA,"PNG, bonds (NTR, current US$)",DT.NTR.PNGB.CD,16698728000,13691019000,-19790017000,-17281991000,-2341090000,8503999000,709063000,13147003000,1888493000,-13233727000
Europe & Central Asia (excluding high income),ECA,"PNG, commercial banks and other creditors (DIS, current US$)",DT.DIS.PNGC.CD,127664299991.7,191423605996.5,239918565802.7,133753103114.6,144159371166.8,182529197281.3,203376112071.4,162537530341.8,123092379194.3,87371703042.9
Europe & Central Asia (excluding high income),ECA,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,79784713000,112307811000,128238745000,-9772429000,14661466000,68025648000,93329692000,33565483000,9078192000,-45430696000
Europe & Central Asia (excluding high income),ECA,"Portfolio investment, equity (DRS, current US$)",BX.PEF.TOTL.CD.DT,12964209246.2186,26893528371.5751,-15594896716.2063,6763570115.52999,-930283486.696844,-10262763342.621,8022660792.86172,-4496320530.21749,-10223548145.072,-7433374027.1908
Europe & Central Asia (excluding high income),ECA,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,24345361024.3,25408706664.7,28010213984.3,30596102498.4,33547493740.9,33049053398,31531038968.9,31353074890.6,33522332376.5,34947508061.7
Europe & Central Asia (excluding high income),ECA,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,28959485849.8,3547544450.5,3070312804.4,2694614836.6,2837532062.1,4357498565.7,4411162759.4,3475645361,3110676898.9,3036958579.4
Europe & Central Asia (excluding high income),ECA,"PPG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CD,19746875167.7,21915014128.3,24487911226.5,26918800900,29207244495.9,28949034234.1,28682891800.4,28739379410.1,31334156393.7,33165580217.4
Europe & Central Asia (excluding high income),ECA,"PPG, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CD,-1016375000,758106000,1079878000,1469153000,1184863000,-1068764000,-106181000,772493000,4254853000,2040759000
Europe & Central Asia (excluding high income),ECA,"PPG, bonds (DIS, current US$)",DT.DIS.PBND.CD,12105295785.8,16088672262.6,8856583631.5,8830619545,23255266940.8,22587675292.7,43855025956.8,43241336174.3,23948867436.8,31243074595.4
Europe & Central Asia (excluding high income),ECA,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,6583174000,7977735000,-5689665000,-2329686000,13231244000,13791563000,40370960000,29448232000,-518766000,1992903000
Europe & Central Asia (excluding high income),ECA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,6158369283.5,9081212809.1,17132707379,13189580790.4,23833081572.1,14839664905.1,13538785951.5,11847519784,28795095245.9,32686475530.4
Europe & Central Asia (excluding high income),ECA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,2417169323.5,2755384578.6,2865927239.7,2644006339.8,1908450023.7,1913093786.6,1964793459.6,1604084233.1,1996852117.4,1646962564.6
Europe & Central Asia (excluding high income),ECA,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,8575538607,11836597387.7,19998634618.7,15833587130.2,25741531595.8,16752758691.7,15503579411.1,13451604017.1,30791947363.3,34333438095
Europe & Central Asia (excluding high income),ECA,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,22032578000,22578885000,22983108000,25455851325,27785772000,29297897000,30869670000,33294710000,33596684000,33578280000
Europe & Central Asia (excluding high income),ECA,"PPG, IBRD (TDS, current US$)",DT.TDS.MIBR.CD,3678026000,3540204000,3523952000,3153409943.7,2635897000,2788624000,2761137000,2658713000,2738013000,2449593000
Europe & Central Asia (excluding high income),ECA,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,6188048000,6861515000,7159516000,7630574000,7835262000,8066461000,8361913000,8302202000,7886569000,7540382000
Europe & Central Asia (excluding high income),ECA,"PPG, IDA (TDS, current US$)",DT.TDS.MIDA.CD,85007000,105862000,129209000,144346000,160941000,182542000,207272000,554797000,329750000,374971000
Europe & Central Asia (excluding high income),ECA,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,40425117610.3,46495030280.5,49227100635.1,63127542013.7,75015713685,83379696285.7,88713640786.3,94388405432.6,93136061709.2,90477845420.5
Europe & Central Asia (excluding high income),ECA,"PPG, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.CD,111464194.1,214490635.1,289420425,374484106.6,455102514.5,489969005.2,571085960.5,1037454147.9,1182292709,2964269421.8
Europe & Central Asia (excluding high income),ECA,"PPG, multilateral concessional (INT, current US$)",DT.INT.MLTC.CD,114895503.5,185047093.7,233739033.1,218619797.2,243698769.8,408782942.4,529556374.8,559480893,638287650.2,594379499.9
Europe & Central Asia (excluding high income),ECA,"PPG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CD,226359697.6,399537728.8,523159458.1,593103903.8,698801284.3,898751947.6,1100642335.3,1596935040.9,1820580359.2,3558648921.7
Europe & Central Asia (excluding high income),ECA,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,64770478634.6,71903736945.2,77237314619.4,93723644512.1,108563207425.9,116428749683.7,120244679755.2,125741480323.2,126658394085.7,125425353482.2
Europe & Central Asia (excluding high income),ECA,"PPG, official creditors (NTR, current US$)",DT.NTR.OFFT.CD,-28082725909.7,340575802.3,2220774552,13053015641.9,14926172025.7,6782064872.5,666365459.4,2295580560.1,8264438380.6,3241179252.1
Europe & Central Asia (excluding high income),ECA,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,141500125.8,9345506818.2,1907878045.4,2088489662.9,1522314301.1,106352587.4,87640676.1,113446215.1,198381005.4,1349564.8
Europe & Central Asia (excluding high income),ECA,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,-782737000,8151328000,-3345509000,264389000,-1144546000,-2477278000,-2509936000,-2577272000,-256562000,-340520000
Europe & Central Asia (excluding high income),ECA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,12604728133.4,18386329229.2,36932343592.2,26173986747,36523965086.9,26219409665.8,19620427717.3,28331341189.4,53717672396,62278516819.3
Europe & Central Asia (excluding high income),ECA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,7738910891.4,9074171557.2,9500989434.7,7758369686.7,6910120451.4,8613586468.5,9069345508.5,10107040743.8,11242565042.6,10561625288.7
Europe & Central Asia (excluding high income),ECA,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,20343639024.8,27460500786.4,46433333026.9,33932356433.7,43434085538.3,34832996134.3,28689773225.8,38438381933.2,64960237438.6,72840142108
Europe & Central Asia (excluding high income),ECA,"Principal arrears, long-term DOD (US$)",DT.AXA.DPPG.CD,2019972093.8,2172353436.1,2924782632.7,4868616865.5,7181579118,3276697102.5,8994898798.3,3590701091.9,12522012149.5,17303520083.8
Europe & Central Asia (excluding high income),ECA,Principal forgiven (current US$),DT.AXF.DPPG.CD,105310681.1,26194509.2,41718765.3,19215758.4,46540.3,14054346.9,60507.6,190156831,3983260.4,157504.3
Europe & Central Asia (excluding high income),ECA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,49403796528.3,81529445116.5,130112544068.1,156083244077.7,132408471523.1,118923852699.3,119133330008,137766388070.5,125491638206.7,148528587314.7
Europe & Central Asia (excluding high income),ECA,"Principal rescheduled, official (current US$)",DT.AXR.OFFT.CD,629222931,20426072.8,20990307.6,175971756.4,0,0,0,15847025.2,0,0
Europe & Central Asia (excluding high income),ECA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,18.5850721649607,22.4587554078095,18.9106489651707,15.5687332117996,18.2156423878421,17.5677039100244,18.4436404743265,18.5694412003051,17.769120190434,15.1148691724933
Europe & Central Asia (excluding high income),ECA,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,182498049342.2,269723405855.3,105676094909.2,20036652549.5,70981590364.6,163694250169.8,104591049705.5,174452114469.7,-130836814919.5,-123349404097.3
Europe & Central Asia (excluding high income),ECA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,461621596748.488,679857060728.906,620674433828.213,634206932672.671,682168468039.368,695929338835.05,741640641540.672,737776226503.549,581711948595.854,540424923149.702
Europe & Central Asia (excluding high income),ECA,"Undisbursed external debt, private creditors (UND, current US$)",DT.UND.PRVT.CD,6208272520.5,7917188176.3,10775948862.9,6151995272.6,8879915213.4,6473953704.3,8525222211,5185196103.8,4329530489.9,4201223521.7
Fiji,FJI,Average grace period on new external debt commitments (years),DT.GPA.DPPG,4.4443,0,0,8.0833,3.807,4.9645,5.0833,0,5.5,4.9321
Fiji,FJI,Average grant element on new external debt commitments (%),DT.GRE.DPPG,15.9041,0,0,75.6479,47.9121,18.4197,52.8275,0,64.2764,13.6934
Fiji,FJI,Average interest on new external debt commitments (%),DT.INR.DPPG,6.2839,0,0,0.688,1.0472,6.8774,2,0,0.5,6.4465
Fiji,FJI,Average maturity on new external debt commitments (years),DT.MAT.DPPG,6.8691,0,0,31.5833,14.3819,9.5127,19.5833,0,20,5.1818
Fiji,FJI,"Commitments, IBRD (COM, current US$)",DT.COM.MIBR.CD,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,"Commitments, private creditors (COM, current US$)",DT.COM.PRVT.CD,150000000,0,0,0,0,250000000,0,0,0,200000000
Fiji,FJI,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,0.906400000000005,0.926900000000003,1.7882,4.23990000000001,7.84049999999999,11.6261,18.438,23.1975,29.5414,33.7467
Fiji,FJI,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,81.5837,84.2293,83.8836,84.902,82.7279,82.908,77.9143,74.3654,68.7738,64.7771
Fiji,FJI,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,0,0,35000,50000,34000,66000,72000,70000,99000,23000
Fiji,FJI,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,795287.3,0,0,0,0,0,0
Fiji,FJI,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,170346332.3,23712000,21947509.4,20287481.5,37606955.1,318965192.7,78322006.9,59796971.8,71915406.1,227883740.6
Fiji,FJI,"EBRD, private nonguaranteed (NFL, current US$)",DT.NFL.NEBR.CD,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,12.5165714055255,11.9517575325483,12.1014605184044,19.3830190467249,19.9624673576445,24.2645052041969,20.5319232442995,20.3234983204426,21.361168834821,20.3534498316548
Fiji,FJI,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,72900000,72900000,73301000,73414000,73400000,73368000,73385000,73350000,73285000,61131000
Fiji,FJI,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,349763326.7,365659860.7,387298527.1,392393506.2,425550316.7,584611690.8,649707256,694310165.5,741102921,677662227.6
Fiji,FJI,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,78143023,99210497.8,117217414.9,122824000,142054000,173930310.7,192772172.3,199848943.9,191103000,174204000
Fiji,FJI,"Grants, excluding technical cooperation (current US$)",BX.GRT.EXTA.CD.DT,22500000,21920000,19940000,44890000,38240000,39050000,50730000,46670000,51150000,69590000
Fiji,FJI,"IMF charges (INT, current US$)",DT.INT.DIMF.CD,426031.9,376041.9,87881,241921.6,330647.9,113165.3,30747.4,133058.2,51657.4,47570.2
Fiji,FJI,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,426031.9,376041.9,87881,241921.6,330647.9,113165.3,30747.4,133058.2,51657.4,47570.2
Fiji,FJI,"Interest arrears, official creditors (current US$)",DT.IXA.OFFT.CD,993522.9,235536,330077.3,29835.1,35244.5,99735.5,129564.6,554986.7,28000,0
Fiji,FJI,"Interest payments on external debt (% of exports of goods, services and primary income)",DT.INT.DECT.EX.ZS,0.4343111074061,1.08377295286243,0.844966578578861,1.18082654520815,0.87041656122297,1.30123159782106,1.1955974064948,1.27061176712197,1.19607862957637,1.7019887872453
Fiji,FJI,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,0,0,1000,10000,7000,11000,16000,10000,3000,1000
Fiji,FJI,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,6984631.8,18587968.3,17653603.9,17503355.2,16430059.6,30466859.7,29928424.8,31331467.1,30439361.3,39027259
Fiji,FJI,"Interest rescheduled, private (current US$)",DT.IXR.PRVT.CD,0,0,0,10000,10000,5000,7000,10000,0,0
Fiji,FJI,Net change in interest arrears (current US$),DT.IXA.DPPG.CD.CG,623097.1,-715986.9,123174.9,-300242.2,5775.8,-6509,29829.1,425422.1,-526986.7,-28000
Fiji,FJI,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,3377000,3512000,3697000,-1696000,9041000,10241000,10740000,6739000,-603000,-7650000
Fiji,FJI,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,6054000,5805000,5558000,838000,11039000,14988000,10740000,6739090.7,-603000,-7650000
Fiji,FJI,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",DT.NFL.DPPG.CD,162751378.5,13314313.2,14068923.5,9658983.4,28514047.7,155352434.6,67077854.3,44758358.8,50870098.3,-49873862.3
